 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
 1473 -3.085E+11  1.253E+09  5.223E-01 -1.366E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1474 -3.090E+11  1.253E+09  5.236E-01 -1.373E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1475 -3.096E+11  1.253E+09  5.250E-01 -1.380E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1476 -3.101E+11  1.253E+09  5.264E-01 -1.387E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1477 -3.107E+11  1.253E+09  5.277E-01 -1.394E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1478 -3.112E+11  1.253E+09  5.291E-01 -1.402E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1479 -3.117E+11  1.253E+09  5.305E-01 -1.409E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1480 -3.123E+11  1.253E+09  5.319E-01 -1.416E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1481 -3.128E+11  1.253E+09  5.333E-01 -1.424E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1482 -3.134E+11  1.253E+09  5.347E-01 -1.431E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1483 -3.139E+11  1.253E+09  5.361E-01 -1.439E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1484 -3.144E+11  1.253E+09  5.375E-01 -1.446E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1485 -3.150E+11  1.253E+09  5.389E-01 -1.453E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1486 -3.155E+11  1.253E+09  5.403E-01 -1.461E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1487 -3.161E+11  1.253E+09  5.417E-01 -1.468E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1488 -3.166E+11  1.253E+09  5.431E-01 -1.476E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1489 -3.171E+11  1.253E+09  5.446E-01 -1.484E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1490 -3.177E+11  1.253E+09  5.460E-01 -1.491E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1491 -3.182E+11  1.253E+09  5.474E-01 -1.499E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1492 -3.188E+11  1.253E+09  5.489E-01 -1.506E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1493 -3.193E+11  1.253E+09  5.503E-01 -1.514E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1494 -3.198E+11  1.253E+09  5.518E-01 -1.522E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1495 -3.204E+11  1.253E+09  5.532E-01 -1.529E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1496 -3.209E+11  1.253E+09  5.547E-01 -1.537E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1497 -3.215E+11  1.253E+09  5.562E-01 -1.545E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1498 -3.220E+11  1.253E+09  5.576E-01 -1.553E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1499 -3.225E+11  1.253E+09  5.591E-01 -1.561E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1500 -3.231E+11  1.253E+09  5.606E-01 -1.568E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1501 -3.236E+11  1.253E+09  5.621E-01 -1.576E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1502 -3.242E+11  1.253E+09  5.636E-01 -1.584E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1503 -3.247E+11  1.253E+09  5.651E-01 -1.592E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1504 -3.252E+11  1.253E+09  5.666E-01 -1.600E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1505 -3.258E+11  1.253E+09  5.681E-01 -1.608E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1506 -3.263E+11  1.253E+09  5.696E-01 -1.616E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1507 -3.269E+11  1.253E+09  5.711E-01 -1.624E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1508 -3.274E+11  1.253E+09  5.726E-01 -1.632E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1509 -3.279E+11  1.253E+09  5.742E-01 -1.640E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1510 -3.285E+11  1.253E+09  5.757E-01 -1.648E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1511 -3.290E+11  1.253E+09  5.772E-01 -1.656E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1512 -3.296E+11  1.253E+09  5.788E-01 -1.665E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1513 -3.301E+11  1.253E+09  5.803E-01 -1.673E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1514 -3.307E+11  1.253E+09  5.819E-01 -1.681E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1515 -3.312E+11  1.253E+09  5.834E-01 -1.689E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1516 -3.317E+11  1.253E+09  5.850E-01 -1.698E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1517 -3.323E+11  1.253E+09  5.866E-01 -1.706E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1518 -3.328E+11  1.253E+09  5.881E-01 -1.714E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1519 -3.334E+11  1.253E+09  5.897E-01 -1.723E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1520 -3.339E+11  1.253E+09  5.913E-01 -1.731E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1521 -3.344E+11  1.253E+09  5.929E-01 -1.739E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1522 -3.350E+11  1.253E+09  5.945E-01 -1.748E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1523 -3.355E+11  1.253E+09  5.961E-01 -1.756E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1524 -3.361E+11  1.253E+09  5.977E-01 -1.765E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1525 -3.366E+11  1.253E+09  5.993E-01 -1.773E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1526 -3.371E+11  1.253E+09  6.009E-01 -1.782E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1527 -3.377E+11  1.253E+09  6.025E-01 -1.790E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1528 -3.382E+11  1.253E+09  6.042E-01 -1.799E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1529 -3.388E+11  1.253E+09  6.058E-01 -1.808E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1530 -3.393E+11  1.253E+09  6.074E-01 -1.816E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1531 -3.398E+11  1.253E+09  6.091E-01 -1.825E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1532 -3.404E+11  1.253E+09  6.107E-01 -1.834E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1533 -3.409E+11  1.253E+09  6.124E-01 -1.842E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1534 -3.415E+11  1.253E+09  6.140E-01 -1.851E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1535 -3.420E+11  1.253E+09  6.157E-01 -1.860E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1536 -3.425E+11  1.253E+09  6.173E-01 -1.869E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1537 -3.431E+11  1.253E+09  6.190E-01 -1.878E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1538 -3.436E+11  1.253E+09  6.207E-01 -1.886E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1539 -3.442E+11  1.253E+09  6.224E-01 -1.895E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1540 -3.447E+11  1.253E+09  6.241E-01 -1.904E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1541 -3.452E+11  1.253E+09  6.258E-01 -1.913E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1542 -3.458E+11  1.253E+09  6.275E-01 -1.922E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1543 -3.463E+11  1.253E+09  6.292E-01 -1.931E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1544 -3.469E+11  1.253E+09  6.309E-01 -1.940E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1545 -3.474E+11  1.253E+09  6.326E-01 -1.949E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1546 -3.479E+11  1.253E+09  6.343E-01 -1.959E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1547 -3.485E+11  1.253E+09  6.360E-01 -1.968E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1548 -3.490E+11  1.253E+09  6.378E-01 -1.977E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1549 -3.496E+11  1.253E+09  6.395E-01 -1.986E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1550 -3.501E+11  1.253E+09  6.412E-01 -1.995E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1551 -3.506E+11  1.253E+09  6.430E-01 -2.004E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1552 -3.512E+11  1.253E+09  6.447E-01 -2.014E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1553 -3.517E+11  1.253E+09  6.465E-01 -2.023E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1554 -3.523E+11  1.253E+09  6.483E-01 -2.032E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1555 -3.528E+11  1.253E+09  6.500E-01 -2.042E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1556 -3.533E+11  1.253E+09  6.518E-01 -2.051E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1557 -3.539E+11  1.253E+09  6.536E-01 -2.060E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1558 -3.544E+11  1.253E+09  6.554E-01 -2.070E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1559 -3.550E+11  1.253E+09  6.571E-01 -2.079E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1560 -3.555E+11  1.253E+09  6.589E-01 -2.089E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1561 -3.560E+11  1.253E+09  6.607E-01 -2.098E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1562 -3.566E+11  1.253E+09  6.625E-01 -2.108E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1563 -3.571E+11  1.253E+09  6.644E-01 -2.118E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1564 -3.577E+11  1.253E+09  6.662E-01 -2.127E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1565 -3.582E+11  1.253E+09  6.680E-01 -2.137E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1566 -3.587E+11  1.253E+09  6.698E-01 -2.147E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1567 -3.593E+11  1.253E+09  6.717E-01 -2.156E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1568 -3.598E+11  1.253E+09  6.735E-01 -2.166E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1569 -3.604E+11  1.253E+09  6.753E-01 -2.176E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1570 -3.609E+11  1.253E+09  6.772E-01 -2.186E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1571 -3.614E+11  1.253E+09  6.790E-01 -2.195E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1572 -3.620E+11  1.253E+09  6.809E-01 -2.205E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1573 -3.625E+11  1.253E+09  6.828E-01 -2.215E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1574 -3.631E+11  1.253E+09  6.846E-01 -2.225E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1575 -3.636E+11  1.253E+09  6.865E-01 -2.235E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1576 -3.641E+11  1.253E+09  6.884E-01 -2.245E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1577 -3.647E+11  1.253E+09  6.903E-01 -2.255E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1578 -3.652E+11  1.253E+09  6.922E-01 -2.265E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1579 -3.658E+11  1.253E+09  6.941E-01 -2.275E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1580 -3.663E+11  1.253E+09  6.960E-01 -2.285E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1581 -3.668E+11  1.253E+09  6.979E-01 -2.295E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1582 -3.674E+11  1.253E+09  6.998E-01 -2.305E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1583 -3.679E+11  1.253E+09  7.017E-01 -2.315E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1584 -3.685E+11  1.253E+09  7.037E-01 -2.326E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1585 -3.690E+11  1.253E+09  7.056E-01 -2.336E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1586 -3.696E+11  1.253E+09  7.075E-01 -2.346E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1587 -3.701E+11  1.253E+09  7.095E-01 -2.356E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1588 -3.706E+11  1.253E+09  7.114E-01 -2.367E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1589 -3.712E+11  1.253E+09  7.134E-01 -2.377E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1590 -3.717E+11  1.253E+09  7.154E-01 -2.388E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1591 -3.723E+11  1.253E+09  7.173E-01 -2.398E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1592 -3.728E+11  1.253E+09  7.193E-01 -2.408E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1593 -3.733E+11  1.253E+09  7.213E-01 -2.419E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1594 -3.739E+11  1.253E+09  7.233E-01 -2.429E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1595 -3.744E+11  1.253E+09  7.253E-01 -2.440E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1596 -3.750E+11  1.253E+09  7.273E-01 -2.450E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1597 -3.755E+11  1.253E+09  7.293E-01 -2.461E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1598 -3.760E+11  1.253E+09  7.313E-01 -2.472E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1599 -3.766E+11  1.253E+09  7.333E-01 -2.482E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1600 -3.771E+11  1.253E+09  7.353E-01 -2.493E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1601 -3.777E+11  1.253E+09  7.373E-01 -2.504E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1602 -3.782E+11  1.253E+09  7.394E-01 -2.515E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1603 -3.787E+11  1.253E+09  7.414E-01 -2.525E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1604 -3.793E+11  1.253E+09  7.434E-01 -2.536E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1605 -3.798E+11  1.253E+09  7.455E-01 -2.547E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1606 -3.804E+11  1.253E+09  7.475E-01 -2.558E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1607 -3.809E+11  1.253E+09  7.496E-01 -2.569E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1608 -3.814E+11  1.253E+09  7.517E-01 -2.580E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1609 -3.820E+11  1.253E+09  7.537E-01 -2.591E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1610 -3.825E+11  1.253E+09  7.558E-01 -2.602E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1611 -3.831E+11  1.253E+09  7.579E-01 -2.613E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1612 -3.836E+11  1.253E+09  7.600E-01 -2.624E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1613 -3.841E+11  1.253E+09  7.621E-01 -2.635E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1614 -3.847E+11  1.253E+09  7.642E-01 -2.646E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1615 -3.852E+11  1.253E+09  7.663E-01 -2.657E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1616 -3.858E+11  1.253E+09  7.684E-01 -2.668E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1617 -3.863E+11  1.253E+09  7.705E-01 -2.680E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1618 -3.868E+11  1.253E+09  7.726E-01 -2.691E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1619 -3.874E+11  1.253E+09  7.748E-01 -2.702E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1620 -3.879E+11  1.253E+09  7.769E-01 -2.713E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1621 -3.885E+11  1.253E+09  7.791E-01 -2.725E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1622 -3.890E+11  1.253E+09  7.812E-01 -2.736E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1623 -3.895E+11  1.253E+09  7.834E-01 -2.747E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1624 -3.901E+11  1.253E+09  7.855E-01 -2.759E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1625 -3.906E+11  1.253E+09  7.877E-01 -2.770E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1626 -3.912E+11  1.253E+09  7.899E-01 -2.782E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1627 -3.917E+11  1.253E+09  7.920E-01 -2.793E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1628 -3.922E+11  1.253E+09  7.942E-01 -2.805E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1629 -3.928E+11  1.253E+09  7.964E-01 -2.817E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1630 -3.933E+11  1.253E+09  7.986E-01 -2.828E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1631 -3.939E+11  1.253E+09  8.008E-01 -2.840E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1632 -3.944E+11  1.253E+09  8.030E-01 -2.852E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1633 -3.949E+11  1.253E+09  8.052E-01 -2.863E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1634 -3.955E+11  1.253E+09  8.075E-01 -2.875E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1635 -3.960E+11  1.253E+09  8.097E-01 -2.887E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1636 -3.966E+11  1.253E+09  8.119E-01 -2.899E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1637 -3.971E+11  1.253E+09  8.142E-01 -2.911E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1638 -3.976E+11  1.253E+09  8.164E-01 -2.922E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1639 -3.982E+11  1.253E+09  8.186E-01 -2.934E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1640 -3.987E+11  1.253E+09  8.209E-01 -2.946E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1641 -3.993E+11  1.253E+09  8.232E-01 -2.958E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1642 -3.998E+11  1.253E+09  8.254E-01 -2.970E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1643 -4.003E+11  1.253E+09  8.277E-01 -2.982E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1644 -4.009E+11  1.253E+09  8.300E-01 -2.994E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1645 -4.014E+11  1.253E+09  8.323E-01 -3.006E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1646 -4.020E+11  1.253E+09  8.346E-01 -3.019E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1647 -4.025E+11  1.253E+09  8.369E-01 -3.031E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1648 -4.030E+11  1.253E+09  8.392E-01 -3.043E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1649 -4.036E+11  1.253E+09  8.415E-01 -3.055E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1650 -4.041E+11  1.253E+09  8.438E-01 -3.068E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1651 -4.047E+11  1.253E+09  8.461E-01 -3.080E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1652 -4.052E+11  1.253E+09  8.485E-01 -3.092E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1653 -4.057E+11  1.253E+09  8.508E-01 -3.105E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1654 -4.063E+11  1.253E+09  8.532E-01 -3.117E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1655 -4.068E+11  1.253E+09  8.555E-01 -3.129E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1656 -4.074E+11  1.253E+09  8.579E-01 -3.142E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1657 -4.079E+11  1.253E+09  8.602E-01 -3.154E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
 1658 -4.085E+11  1.253E+09  8.626E-01 -3.167E+34  4.491E+08  2.898E+12  4.819E-05  3.400E-02  2.294E+03  c  0.0
